date,home,away,home_score,away_score,home_pitcher,away_pitcher,canceled
2019-05-25,ロッテ,ソフトバンク,4,3,東條敗：松田遼,松田遼,0
2019-05-26,巨人,広島,5,4,澤村敗：フランスア,フランスア,0
2019-05-26,ヤクルト,中日,8,10,小熊敗：高梨,高梨,0
2019-05-26,DeNA,阪神,0,7,ガルシア敗：濵口,濵口,0
2019-05-26,楽天,オリックス,4,1,石橋敗：K-鈴木,K-鈴木,0
2019-05-26,西武,日本ハム,5,6,上沢敗：マーティン,マーティン,0
2019-05-26,ロッテ,ソフトバンク,8,2,石川敗：ミランダ,ミランダ,0
2019-05-28,ヤクルト,広島,7,8,レグナルト敗：原,原,0
2019-05-28,中日,DeNA,,,,,1
2019-05-28,阪神,巨人,,,,,1
2019-05-28,日本ハム,ロッテ,4,3,金子敗：涌井,涌井,0
2019-05-28,楽天,西武,7,2,塩見敗：今井,今井,0
2019-05-28,オリックス,ソフトバンク,3,1,山本敗：二保,二保,0
2019-05-29,ヤクルト,広島,3,5,大瀬良敗：高橋,高橋,0
2019-05-29,中日,DeNA,1,2,三嶋敗：鈴木博,鈴木博,0
2019-05-29,阪神,巨人,8,4,藤川敗：桜井,桜井,0
2019-05-29,日本ハム,ロッテ,6,4,石川直敗：酒居,酒居,0
2019-05-29,楽天,西武,1,4,十亀敗：古川,古川,0
2019-05-29,オリックス,ソフトバンク,2,5,大竹敗：松葉,松葉,0
2019-05-30,ヤクルト,広島,0,13,山口敗：小川,小川,0
2019-05-30,中日,DeNA,1,8,東敗：勝野,勝野,0
2019-05-30,阪神,巨人,5,2,髙橋遥敗：ヤングマン,ヤングマン,0
2019-05-30,日本ハム,ロッテ,8,0,有原敗：種市,種市,0
2019-05-30,オリックス,ソフトバンク,4,5,武田敗：澤田,澤田,0
2019-05-31,巨人,中日,3,7,柳敗：髙橋,髙橋,0
2019-05-31,DeNA,ヤクルト,3,2,今永敗：ブキャナン,ブキャナン,0
2019-05-31,広島,阪神,2,1,レグナルト敗：能見,能見,0
2019-05-31,ロッテ,西武,2,3,髙橋光敗：二木,二木,0
2019-05-31,オリックス,日本ハム,0,4,加藤敗：山岡,山岡,0
2019-05-31,ソフトバンク,楽天,1,3,辛島敗：千賀,千賀,0
2019-06-01,巨人,中日,6,5,中川敗：ロドリゲス,ロドリゲス,0
2019-06-01,DeNA,ヤクルト,7,0,上茶谷敗：清水,清水,0
2019-06-01,広島,阪神,7,2,ジョンソン敗：岩田,岩田,0
2019-06-01,ロッテ,西武,8,7,唐川敗：平井,平井,0
2019-06-01,オリックス,日本ハム,8,8,,,0
2019-06-01,ソフトバンク,楽天,5,6,岸敗：高橋礼,高橋礼,0
2019-06-02,巨人,中日,3,1,山口敗：ロメロ,ロメロ,0
2019-06-02,DeNA,ヤクルト,2,5,原敗：濵口,濵口,0
2019-06-02,広島,阪神,5,7,ガルシア敗：アドゥワ,アドゥワ,0
2019-06-02,ロッテ,西武,8,1,石川敗：松本航,松本航,0
2019-06-02,オリックス,日本ハム,5,8,上原敗：K-鈴木,K-鈴木,0
2019-06-02,ソフトバンク,楽天,1,4,美馬敗：スアレス,スアレス,0
2019-06-04,日本ハム,ヤクルト,7,6,堀敗：山中,山中,0
2019-06-04,楽天,巨人,2,3,田原敗：松井,松井,0
2019-06-04,西武,広島,5,4,マーティン敗：菊池保,菊池保,0
2019-06-04,ロッテ,阪神,3,11,メッセンジャー敗：涌井,涌井,0
2019-06-04,オリックス,DeNA,1,3,大貫敗：山本,山本,0
2019-06-04,ソフトバンク,中日,6,4,バンデンハーク敗：阿知羅,阿知羅,0
2019-06-05,日本ハム,ヤクルト,0,5,石川敗：杉浦,杉浦,0
2019-06-05,楽天,巨人,4,2,ブセニッツ敗：田原,田原,0
2019-06-05,西武,広島,1,9,大瀬良敗：十亀,十亀,0
2019-06-05,ロッテ,阪神,5,4,岩下敗：青柳,青柳,0
2019-06-05,オリックス,DeNA,5,0,田嶋敗：平良,平良,0
2019-06-05,ソフトバンク,中日,5,2,椎野敗：大野雄,大野雄,0
2019-06-06,日本ハム,ヤクルト,3,1,加藤敗：小川,小川,0
2019-06-06,楽天,巨人,1,2,桜井敗：石橋,石橋,0
2019-06-06,西武,広島,9,2,郭敗：山口,山口,0
2019-06-06,ロッテ,阪神,3,4,ドリス敗：益田,益田,0
2019-06-06,オリックス,DeNA,3,2,榊原敗：東,東,0
2019-06-06,ソフトバンク,中日,6,4,大竹敗：ロドリゲス,ロドリゲス,0
2019-06-07,巨人,ロッテ,4,3,メルセデス敗：二木,二木,0
2019-06-07,ヤクルト,オリックス,,,,,1
2019-06-07,DeNA,西武,2,6,髙橋光敗：今永,今永,0
2019-06-07,中日,楽天,13,3,柳敗：辛島,辛島,0
2019-06-07,阪神,日本ハム,2,3,有原敗：西,西,0
2019-06-07,広島,ソフトバンク,3,6,千賀敗：床田,床田,0
2019-06-08,巨人,ロッテ,5,6,田中敗：中川,中川,0
2019-06-08,ヤクルト,オリックス,4,5,山岡敗：ブキャナン,ブキャナン,0
2019-06-08,DeNA,西武,7,3,井納敗：榎田,榎田,0
2019-06-08,中日,楽天,1,2,岸敗：ロメロ,ロメロ,0
2019-06-08,阪神,日本ハム,5,10,金子敗：岩田,岩田,0
2019-06-08,広島,ソフトバンク,2,4,高橋礼敗：ジョンソン,ジョンソン,0
2019-06-09,巨人,ロッテ,11,3,菅野敗：石川,石川,0
2019-06-09,ヤクルト,オリックス,9,4,近藤敗：小林,小林,0
2019-06-09,DeNA,西武,6,4,エスコバー敗：ヒース,ヒース,0
2019-06-09,中日,楽天,2,5,美馬敗：清水,清水,0
2019-06-09,阪神,日本ハム,4,3,藤川敗：秋吉,秋吉,0
2019-06-09,広島,ソフトバンク,3,2,九里敗：松本,松本,0
2019-06-11,日本ハム,広島,5,4,上沢敗：野村,野村,0
2019-06-11,楽天,ヤクルト,3,1,塩見敗：原,原,0
2019-06-11,西武,巨人,4,0,マーティン敗：今村,今村,0
2019-06-11,ロッテ,DeNA,3,6,濵口敗：涌井,涌井,0
2019-06-11,オリックス,中日,1,2,岡田敗：近藤,近藤,0
2019-06-11,ソフトバンク,阪神,2,2,,,0
2019-06-12,日本ハム,広島,2,1,吉田輝敗：大瀬良,大瀬良,0
2019-06-12,楽天,ヤクルト,7,4,久保敗：館山,館山,0
2019-06-12,西武,巨人,4,9,高木敗：十亀,十亀,0
2019-06-12,ロッテ,DeNA,5,6,三嶋敗：酒居,酒居,0
2019-06-12,オリックス,中日,2,6,大野雄敗：近藤,近藤,0
2019-06-12,ソフトバンク,阪神,2,8,青柳敗：和田,和田,0
2019-06-13,日本ハム,広島,2,2,,,0
2019-06-13,楽天,ヤクルト,3,11,マクガフ敗：青山,青山,0
2019-06-13,西武,巨人,2,8,桜井敗：郭,郭,0
2019-06-13,ロッテ,DeNA,3,1,種市敗：阪口,阪口,0
2019-06-13,オリックス,中日,6,5,増井敗：R.マルティネス,R.マルティネス,0
2019-06-13,ソフトバンク,阪神,3,0,大竹敗：髙橋遥,髙橋遥,0
2019-06-14,日本ハム,巨人,5,4,有原敗：高木,高木,0
2019-06-14,楽天,広島,11,2,辛島敗：床田,床田,0
2019-06-14,西武,ヤクルト,11,1,髙橋光敗：ブキャナン,ブキャナン,0
2019-06-14,ロッテ,中日,1,4,柳敗：二木,二木,0
2019-06-14,オリックス,阪神,6,4,エップラー敗：西,西,0
2019-06-14,ソフトバンク,DeNA,4,5,今永敗：千賀,千賀,0
2019-06-15,日本ハム,巨人,5,8,山口敗：金子,金子,0
2019-06-15,楽天,広島,,,,,1
2019-06-15,西武,ヤクルト,5,6,マクガフ敗：増田,増田,0
2019-06-15,ロッテ,中日,,,,,1
2019-06-15,オリックス,阪神,3,2,エップラー敗：ドリス,ドリス,0
2019-06-15,ソフトバンク,DeNA,4,3,高橋礼敗：井納,井納,0
2019-06-16,日本ハム,巨人,3,7,菅野敗：杉浦,杉浦,0
2019-06-16,楽天,広島,2,4,ジョンソン敗：岸,岸,0
2019-06-16,西武,ヤクルト,10,6,松本航敗：高橋,高橋,0
2019-06-16,ロッテ,中日,8,7,田中敗：R.マルティネス,R.マルティネス,0
2019-06-16,オリックス,阪神,5,5,,,0
2019-06-16,ソフトバンク,DeNA,2,2,,,0
2019-06-17,ロッテ,中日,4,5,ロメロ敗：中村稔,中村稔,0
2019-06-18,巨人,オリックス,4,3,田原敗：海田,海田,0
2019-06-18,ヤクルト,ソフトバンク,4,6,松本敗：原,原,0
2019-06-18,DeNA,日本ハム,3,0,平良敗：上沢,上沢,0
2019-06-18,中日,西武,2,16,今井敗：阿知羅,阿知羅,0
2019-06-18,阪神,楽天,3,5,ハーマン敗：守屋,守屋,0
2019-06-18,広島,ロッテ,2,6,田中敗：中﨑,中﨑,0
2019-06-19,巨人,オリックス,3,4,比嘉敗：クック,クック,0
2019-06-19,ヤクルト,ソフトバンク,3,2,小川敗：スアレス,スアレス,0
2019-06-19,DeNA,日本ハム,7,6,エスコバー敗：石川直,石川直,0
2019-06-19,中日,西武,2,5,平井敗：大野雄,大野雄,0
2019-06-19,阪神,楽天,4,9,森原敗：守屋,守屋,0
2019-06-19,広島,ロッテ,3,6,岩下敗：大瀬良,大瀬良,0
2019-06-20,巨人,オリックス,4,2,澤村敗：K-鈴木,K-鈴木,0
2019-06-20,ヤクルト,ソフトバンク,5,6,大竹敗：近藤,近藤,0
2019-06-20,DeNA,日本ハム,4,8,井口敗：エスコバー,エスコバー,0
2019-06-20,中日,西武,1,2,ニール敗：山井,山井,0
2019-06-20,阪神,楽天,2,3,石橋敗：髙橋遥,髙橋遥,0
2019-06-20,広島,ロッテ,7,6,フランスア敗：ブランドン,ブランドン,0
2019-06-21,巨人,ソフトバンク,3,8,千賀敗：メルセデス,メルセデス,0
2019-06-21,ヤクルト,ロッテ,3,12,二木敗：ブキャナン,ブキャナン,0
2019-06-21,DeNA,楽天,3,2,エスコバー敗：ブセニッツ,ブセニッツ,0
2019-06-21,中日,日本ハム,4,2,柳敗：有原,有原,0
2019-06-21,阪神,西武,5,3,岩崎敗：佐野,佐野,0
2019-06-21,広島,オリックス,4,5,エップラー敗：フランスア,フランスア,0
2019-06-22,巨人,ソフトバンク,7,2,山口敗：高橋礼,高橋礼,0
2019-06-22,ヤクルト,ロッテ,4,8,唐川敗：石川,石川,0
2019-06-22,DeNA,楽天,9,11,青山敗：三嶋,三嶋,0
2019-06-22,中日,日本ハム,6,1,吉見敗：金子,金子,0
2019-06-22,阪神,西武,6,2,岩田敗：本田,本田,0
2019-06-22,広島,オリックス,2,3,荒西敗：アドゥワ,アドゥワ,0
2019-06-23,巨人,ソフトバンク,1,5,和田敗：菅野,菅野,0
2019-06-23,ヤクルト,ロッテ,6,2,高橋敗：西野,西野,0
2019-06-23,DeNA,楽天,3,0,上茶谷敗：岸,岸,0
2019-06-23,中日,日本ハム,8,4,ロメロ敗：吉田輝,吉田輝,0
2019-06-23,阪神,西武,3,7,松本航敗：ガルシア,ガルシア,0
2019-06-23,広島,オリックス,3,9,ディクソン敗：菊池保,菊池保,0
2019-06-24,楽天,広島,,,,,1
2019-06-24,ヤクルト,オリックス,2,6,竹安敗：清水,清水,0
2019-06-25,楽天,広島,0,2,九里敗：菅原,菅原,0
2019-06-28,DeNA,広島,13,3,今永敗：大瀬良,大瀬良,0
2019-06-28,日本ハム,ソフトバンク,5,7,千賀敗：有原,有原,0
2019-06-28,楽天,ロッテ,5,6,酒居敗：松井,松井,0
2019-06-28,西武,オリックス,0,4,山本敗：今井,今井,0
2019-06-29,ヤクルト,巨人,2,6,山口敗：石川,石川,0
2019-06-29,DeNA,広島,2,1,国吉敗：中村恭,中村恭,0
2019-06-29,中日,阪神,6,1,大野雄敗：青柳,青柳,0
2019-06-29,日本ハム,ソフトバンク,4,5,髙橋純敗：石川直,石川直,0
2019-06-29,楽天,ロッテ,2,2,,,0
2019-06-29,西武,オリックス,7,0,本田敗：榊原,榊原,0
2019-06-30,ヤクルト,巨人,3,4,大竹敗：石山,石山,0
2019-06-30,DeNA,広島,2,2,,,0
2019-06-30,中日,阪神,1,0,福敗：ドリス,ドリス,0
2019-06-30,日本ハム,ソフトバンク,3,4,髙橋純敗：ロドリゲス,ロドリゲス,0
2019-06-30,楽天,ロッテ,,,,,1
2019-06-30,西武,オリックス,11,3,松本航敗：K-鈴木,K-鈴木,0
2019-07-02,巨人,中日,6,0,菅野敗：清水,清水,0
2019-07-02,DeNA,阪神,4,0,上茶谷敗：西,西,0
2019-07-02,広島,ヤクルト,1,3,小川敗：九里,九里,0
2019-07-02,日本ハム,西武,9,1,加藤敗：髙橋光,髙橋光,0
2019-07-02,オリックス,ロッテ,6,5,エップラー敗：田中,田中,0
2019-07-02,ソフトバンク,楽天,8,6,モイネロ敗：ブセニッツ,ブセニッツ,0
2019-07-03,巨人,中日,7,6,中川敗：ロドリゲス,ロドリゲス,0
2019-07-03,DeNA,阪神,3,4,島本敗：武藤,武藤,0
2019-07-03,広島,ヤクルト,2,6,寺原敗：ローレンス,ローレンス,0
2019-07-03,日本ハム,西武,5,3,玉井敗：十亀,十亀,0
2019-07-03,オリックス,ロッテ,6,12,ボルシンガー敗：荒西,荒西,0
2019-07-03,ソフトバンク,楽天,4,1,和田敗：岸,岸,0
2019-07-04,巨人,中日,5,3,今村敗：ロメロ,ロメロ,0
2019-07-04,DeNA,阪神,7,2,大貫敗：メッセンジャー,メッセンジャー,0
2019-07-04,広島,ヤクルト,2,7,高橋敗：ジョンソン,ジョンソン,0
2019-07-04,日本ハム,西武,2,8,ニール敗：吉川,吉川,0
2019-07-04,オリックス,ロッテ,4,2,田嶋敗：小島,小島,0
2019-07-04,ソフトバンク,楽天,6,3,千賀敗：辛島,辛島,0
2019-07-05,巨人,DeNA,8,4,山口敗：今永,今永,0
2019-07-05,中日,ヤクルト,,,,,1
2019-07-05,阪神,広島,3,1,岩田敗：大瀬良,大瀬良,0
2019-07-05,楽天,日本ハム,2,4,有原敗：塩見,塩見,0
2019-07-05,ロッテ,西武,4,2,二木敗：今井,今井,0
2019-07-05,オリックス,ソフトバンク,2,6,二保敗：山本,山本,0
2019-07-06,巨人,DeNA,4,3,メルセデス敗：平良,平良,0
2019-07-06,中日,ヤクルト,1,3,石川敗：大野雄,大野雄,0
2019-07-06,阪神,広島,8,5,島本敗：アドゥワ,アドゥワ,0
2019-07-06,楽天,日本ハム,0,1,玉井敗：松井,松井,0
2019-07-06,ロッテ,西武,0,5,本田敗：涌井,涌井,0
2019-07-06,オリックス,ソフトバンク,5,6,椎野敗：エップラー,エップラー,0
2019-07-07,巨人,DeNA,4,6,三嶋敗：鍬原,鍬原,0
2019-07-07,中日,ヤクルト,7,1,柳敗：高梨,高梨,0
2019-07-07,阪神,広島,1,0,髙橋遥敗：床田,床田,0
2019-07-07,楽天,日本ハム,3,6,ロドリゲス敗：菅原,菅原,0
2019-07-07,ロッテ,西武,8,2,土肥敗：松本航,松本航,0
2019-07-07,オリックス,ソフトバンク,5,2,近藤敗：嘉弥真,嘉弥真,0
2019-07-08,ヤクルト,DeNA,5,3,山田大敗：飯塚,飯塚,0
2019-07-08,中日,広島,3,2,山井敗：九里,九里,0
2019-07-08,阪神,巨人,3,4,大竹敗：ジョンソン,ジョンソン,0
2019-07-08,楽天,オリックス,0,2,山岡敗：石橋,石橋,0
2019-07-08,ロッテ,日本ハム,3,5,浦野敗：岩下,岩下,0
2019-07-08,ソフトバンク,西武,8,7,椎野敗：佐野,佐野,0
2019-07-09,ヤクルト,DeNA,4,9,国吉敗：梅野,梅野,0
2019-07-09,中日,広島,6,3,三ツ間敗：山口,山口,0
2019-07-09,阪神,巨人,0,1,桜井敗：ガルシア,ガルシア,0
2019-07-09,楽天,オリックス,6,1,則本昂敗：山﨑福,山﨑福,0
2019-07-09,ロッテ,日本ハム,6,1,佐々木敗：中村,中村,0
2019-07-09,ソフトバンク,西武,3,2,高橋礼敗：十亀,十亀,0
2019-07-10,ヤクルト,DeNA,7,2,近藤敗：国吉,国吉,0
2019-07-10,中日,広島,2,1,祖父江敗：レグナルト,レグナルト,0
2019-07-10,阪神,巨人,1,4,今村敗：メッセンジャー,メッセンジャー,0
2019-07-10,楽天,オリックス,6,7,ディクソン敗：松井,松井,0
2019-07-10,ロッテ,日本ハム,5,0,チェン・グァンユウ敗：村田,村田,0
2019-07-10,ソフトバンク,西武,3,7,ニール敗：和田,和田,0
2019-07-12,セ・リーグ,パ・リーグ,3,6,千賀敗：大瀬良,大瀬良,0
2019-07-13,セ・リーグ,パ・リーグ,11,3,菅野敗：山岡,山岡,0
2019-07-15,ヤクルト,巨人,4,7,マシソン敗：五十嵐,五十嵐,0
2019-07-15,DeNA,広島,5,8,九里敗：井納,井納,0
2019-07-15,中日,阪神,4,2,大野雄敗：ジョンソン,ジョンソン,0
2019-07-15,西武,ロッテ,5,6,岩下敗：マーティン,マーティン,0
2019-07-15,オリックス,楽天,2,6,菅原敗：田嶋,田嶋,0
2019-07-15,ソフトバンク,日本ハム,1,5,ロドリゲス敗：大竹,大竹,0
2019-07-16,ヤクルト,巨人,3,6,山口敗：高梨,高梨,0
2019-07-16,DeNA,広島,8,5,三嶋敗：レグナルト,レグナルト,0
2019-07-16,中日,阪神,3,2,岡田敗：小野,小野,0
2019-07-16,西武,ロッテ,5,1,十亀敗：涌井,涌井,0
2019-07-16,オリックス,楽天,1,0,山岡敗：則本昂,則本昂,0
2019-07-16,ソフトバンク,日本ハム,2,3,石川直敗：甲斐野,甲斐野,0
2019-07-17,ヤクルト,巨人,5,4,山田大敗：メルセデス,メルセデス,0
2019-07-17,DeNA,広島,3,1,濵口敗：ジョンソン,ジョンソン,0
2019-07-17,中日,阪神,6,4,ロドリゲス敗：藤川,藤川,0
2019-07-17,西武,ロッテ,4,3,本田敗：小島,小島,0
2019-07-17,オリックス,楽天,3,7,辛島敗：山﨑福,山﨑福,0
2019-07-17,ソフトバンク,日本ハム,0,4,有原敗：スアレス,スアレス,0
2019-07-18,DeNA,中日,3,7,ロメロ敗：今永,今永,0
2019-07-19,DeNA,中日,3,2,平良敗：柳,柳,0
2019-07-19,阪神,ヤクルト,,,,,1
2019-07-19,広島,巨人,7,6,レグナルト敗：マシソン,マシソン,0
2019-07-19,日本ハム,ロッテ,5,3,加藤敗：二木,二木,0
2019-07-19,楽天,ソフトバンク,5,1,美馬敗：千賀,千賀,0
2019-07-19,西武,オリックス,5,4,平井敗：増井,増井,0
2019-07-20,DeNA,中日,4,3,石田敗：山井,山井,0
2019-07-20,阪神,ヤクルト,4,3,ドリス敗：ハフ,ハフ,0
2019-07-20,広島,巨人,4,2,今村敗：田口,田口,0
2019-07-20,日本ハム,ロッテ,4,0,浦野敗：佐々木,佐々木,0
2019-07-20,楽天,ソフトバンク,1,0,森原敗：椎野,椎野,0
2019-07-20,西武,オリックス,1,3,竹安敗：多和田,多和田,0
2019-07-21,DeNA,中日,5,4,大貫敗：笠原,笠原,0
2019-07-21,阪神,ヤクルト,5,2,西敗：山中,山中,0
2019-07-21,広島,巨人,2,1,今村敗：マシソン,マシソン,0
2019-07-21,日本ハム,ロッテ,4,9,種市敗：堀,堀,0
2019-07-21,楽天,ソフトバンク,2,4,松田遼敗：石橋,石橋,0
2019-07-21,西武,オリックス,10,3,ニール敗：荒西,荒西,0
2019-07-23,巨人,ヤクルト,6,5,中川敗：近藤,近藤,0
2019-07-23,阪神,DeNA,6,6,,,0
2019-07-23,広島,中日,6,5,フランスア敗：祖父江,祖父江,0
2019-07-23,楽天,西武,,,,,1
2019-07-23,オリックス,日本ハム,2,5,金子敗：田嶋,田嶋,0
2019-07-23,ソフトバンク,ロッテ,11,7,高橋礼敗：岩下,岩下,0
2019-07-24,巨人,ヤクルト,4,10,石川敗：古川,古川,0
2019-07-24,阪神,DeNA,1,3,濵口敗：青柳,青柳,0
2019-07-24,広島,中日,2,0,ジョンソン敗：山本,山本,0
2019-07-24,楽天,西武,4,3,則本昂敗：今井,今井,0
2019-07-24,オリックス,日本ハム,4,5,有原敗：山岡,山岡,0
2019-07-24,ソフトバンク,ロッテ,5,4,甲斐野敗：石川,石川,0
2019-07-25,巨人,ヤクルト,1,8,山田大敗：ヤングマン,ヤングマン,0
2019-07-25,阪神,DeNA,0,6,今永敗：秋山,秋山,0
2019-07-25,広島,中日,11,4,野村敗：ロメロ,ロメロ,0
2019-07-25,楽天,西武,1,5,松本航敗：辛島,辛島,0
2019-07-25,ソフトバンク,ロッテ,4,7,ボルシンガー敗：大竹,大竹,0
2019-07-26,巨人,阪神,2,4,島本敗：田口,田口,0
2019-07-26,ヤクルト,広島,3,12,大瀬良敗：高橋,高橋,0
2019-07-26,中日,DeNA,1,2,平良敗：柳,柳,0
2019-07-26,西武,日本ハム,7,12,ロドリゲス敗：森脇,森脇,0
2019-07-26,ロッテ,楽天,3,6,ブセニッツ敗：石川,石川,0
2019-07-26,ソフトバンク,オリックス,2,6,K-鈴木敗：千賀,千賀,0
2019-07-27,巨人,阪神,2,3,飯田敗：田口,田口,0
2019-07-27,ヤクルト,広島,2,3,床田敗：小川,小川,0
2019-07-27,中日,DeNA,3,12,石田敗：松坂,松坂,0
2019-07-27,西武,日本ハム,6,10,北浦敗：多和田,多和田,0
2019-07-27,ロッテ,楽天,9,7,唐川敗：森原,森原,0
2019-07-27,ソフトバンク,オリックス,3,5,山本敗：二保,二保,0
